checklist_id,n_species
S11009377,47
S11009448,13
S11009793,20
S11010194,18
S11010248,14
S11010299,18
S11010305,6
S11010360,14
S11010465,8
S11010579,5
S11010587,3
S11010759,2
S11010789,16
S11010823,5
S11010824,16
S11010974,36
S11011006,7
S11011234,12
S11011402,4
S11011463,16
S11011694,11
S11011711,9
S11011788,27
S11011792,18
S11011931,3
S11011935,19
S11012253,9
S11012276,9
S11012438,32
S11012471,75
S11012523,36
S11012634,15
S11012747,28
S11012791,14
S11012792,50
S11012852,16
S11012863,23
S11012865,7
S11012934,32
S11012980,18
S11013116,7
S11013148,7
S11013150,5
S11013156,2
S11013171,6
S11013175,36
S11013200,48
S11013205,12
S11013259,22
S11013265,19
S11013275,15
S11013356,22
S11013433,21
S11013748,14
S11013814,13
S11013819,45
S11013833,10
S11013892,55
S11013923,4
S11013997,14
S11014043,16
S11014068,20
S11014119,23
S11014160,18
S11014253,33
S11014306,41
S11014312,4
S11014323,1
S11014336,20
S11014346,5
S11014357,6
S11014452,6
S11014572,47
S11014727,9
S11014817,17
S11014877,7
S11015405,13
S11015531,6
S11015674,24
S11015698,2
S11015701,8
S11015756,3
S11015768,66
S11015769,9
S11015800,18
S11015816,18
S11015821,18
S11015954,38
S1101599,20
S11016078,25
S11016111,22
S11016159,61
S11016205,25
S11016251,48
S11016288,6
S11016979,37
S11017238,49
S11017335,14
S11017366,19
S1101749,51
S11017774,9
S11017800,23
S11017958,5
S11018228,26
S11018240,24
S11018350,1
S11018371,8
S11018400,13
S11018415,4
S11018581,44
S11018590,10
S11018644,15
S11018669,6
S11018691,7
S11018875,5
S11018916,17
S11019049,22
S11019075,28
S11019126,34
S11019141,8
S11019157,18
S11019168,7
S11019169,10
S11019195,11
S11019215,16
S11019219,46
S11019249,1
S11019255,1
S11019259,1
S11019303,22
S11019307,10
S11019458,28
S11019790,14
S11019802,7
S11019818,6
S11019879,28
S11019929,20
S11020170,46
S11021054,26
S11021057,7
S11021065,12
S11021150,8
S11021221,15
S11021224,21
S1102129,50
S11021480,8
S11021549,22
S1102171,50
S11021766,42
S1102190,16
S11022099,9
S11022119,14
S11022190,35
S11022656,31
S11022663,14
S11022665,19
S11022861,36
S11022878,26
S11022894,3
S11022918,5
S11022935,7
S11022945,13
S11022949,9
S11022953,6
S11022962,7
S11022974,7
S11022982,1
S11023036,1
S11023079,1
S11023110,23
S11023116,17
S11023141,40
S11023174,3
S11023299,31
S11023588,10
S11023793,9
S11023806,39
S11024296,2
S11024340,1
S11024358,14
S11024441,11
S11024460,49
S11024563,1
S11024802,17
S11024914,16
S11025395,18
S11025675,16
S11025705,4
S11025955,43
S11025999,16
S11026027,28
S11026077,15
S11026109,28
S11026120,16
S11026165,12
S11026173,25
S11026176,19
S11026197,19
S11026213,19
S11026224,42
S11026229,37
S11026253,18
S11026334,44
S11026346,21
S11026355,22
S11026409,17
S11026420,24
S11026437,18
S11026457,25
S11026512,12
S11026729,25
S11026734,10
S11026741,21
S11026754,43
S11026755,23
S11026861,22
S1102687,66
S11026934,4
S11026943,5
S11026945,10
S11026991,21
S11027027,21
S11027183,15
S11027208,52
S11027877,2
S11027909,31
S11027932,10
S11027948,24
S11027979,12
S11028026,6
S11028034,25
S11028081,4
S11028093,53
S11028169,6
S11028265,8
S11028313,8
S11028364,19
S11029008,19
S11029095,6
S11029099,6
S11029259,7
S11029431,41
S11029494,23
S11029544,12
S1102966,52
S11029856,19
S11029965,5
S11030191,16
S1103020,43
S11030225,30
S11030320,27
S11030497,19
S11030627,6
S11030664,20
S11030747,1
S11030795,10
S11030806,11
S11030829,13
S11030852,16
S11030861,19
S11030868,16
S11030899,2
S11031380,24
S11031392,14
S11031409,26
S11031488,40
S11031532,21
S11031998,19
S11032030,17
S11032100,14
S11032110,14
S11032195,25
S11032293,37
S1103234,44
S11032554,31
S11032564,27
S11032759,24
S11032827,2
S1103301,22
S11033060,34
S11033093,10
S11033278,14
S11033286,22
S11033420,25
S11033629,12
S11033679,28
S11033718,32
S11033881,25
S11033901,6
S11033903,30
S11033911,11
S11033935,12
S11033945,10
S11034016,16
S11034200,2
S11034436,26
S11034484,10
S11034492,19
S11034645,8
S1103487,14
S11034922,21
S1103493,56
S11034973,32
S11035191,25
S11035198,12
S11035301,14
S11035320,11
S11035329,7
S11035333,14
S11035343,15
S11035354,12
S11035363,13
S11035371,13
S11035377,9
S11035387,10
S11035398,10
S11035411,12
S11035418,10
S11035429,9
S11035431,2
S11035441,2
S11035454,8
S11035464,7
S11035479,11
S11035482,12
S11035496,7
S11035508,13
S11035520,14
S11035531,14
S11035555,14
S11035565,13
S11035576,13
S11035579,19
S11035589,10
S11035599,8
S11035610,12
S11035636,12
S11035652,9
S11035671,11
S11035685,12
S11035696,11
S11035698,20
S11035701,9
S11035719,13
S11035725,13
S11035732,10
S11035768,6
S11035775,7
S11035783,7
S11035803,13
S11035817,11
S11035827,12
S11035832,11
S11035839,10
S11035853,13
S11035860,9
S11035878,13
S11035895,13
S1103605,3
S11036131,2
S1103616,59
S11036167,18
S11036190,12
S11036278,11
S11036334,15
S11036351,14
S11036376,7
S11036391,14
S11036402,5
S11036420,8
S11036421,15
S11036460,17
S11036483,12
S11036515,16
S11036548,4
S11036555,17
S11036557,1
S11036596,14
S11036763,20
S11036938,17
S11036944,13
S11036991,10
S11037014,20
S11037071,10
S11037276,6
S11037318,27
S11037348,41
S11037349,1
S11037350,7
S11037351,30
S11037398,36
S11037399,9
S11037401,35
S11037402,8
S11037403,1
S11037410,11
S11038110,20
S11038192,11
S11038236,15
S11038289,27
S11038351,18
S11038432,16
S11038602,20
S11038857,11
S11038937,14
S11038972,15
S11039044,46
S11039073,19
S11039095,10
S11039111,21
S11039130,13
S11039183,35
S11039611,32
S11039823,8
S11040092,24
S11040144,4
S11040448,26
S11041000,27
S11041046,18
S11041326,22
S1104133,13
S11041366,3
S11041463,6
S11041692,8
S11041850,3
S11041860,8
S11041870,5
S11041881,18
S11042109,40
S11042151,40
S11042185,14
S11042252,23
S11042282,11
S11042284,6
S11042498,46
S11042595,5
S11042708,16
S11042801,8
S11042873,16
S11043064,3
S11043516,20
S11043550,7
S11043587,19
S11043870,29
S1104426,44
S11044348,10
S1104442,13
S11044672,13
S11044681,14
S11044766,23
S11044894,12
S11044944,22
S11044969,10
S11045007,17
S11045074,34
S11045155,35
S11045205,24
S11045437,41
S11045472,25
S11045488,5
S11045521,0
S11045928,49
S11046044,7
S11046165,15
S11046476,14
S11046488,8
S11046509,24
S1104689,56
S1104780,12
S11048677,35
S11048854,21
S1104912,38
S1104915,30
S11049257,24
S11049325,23
S11049344,46
S11049359,11
S11049393,16
S11049431,18
S11049537,1
S11050012,3
S11050132,28
S11050191,11
S11050231,16
S11050343,14
S11050658,21
S11050677,1
S11050762,5
S11050786,2
S11051061,27
S11051100,13
S11051108,12
S11051209,7
S11051625,20
S11051663,9
S11051690,2
S11051710,15
S1105176,27
S11052007,24
S11052145,102
S11052263,19
S11052306,31
S11052589,27
S11052641,10
S11052724,4
S11052751,44
S11053032,33
S11053063,13
S11053269,23
S11053556,10
S1105357,26
S11053795,9
S11053829,11
S11053885,18
S11054022,33
S11054059,23
S11054109,35
S11054241,8
S11054360,13
S11054582,13
S1105466,32
S11054690,18
S11054716,9
S1105474,32
S11055294,7
S11055299,4
S11055305,5
S11055376,45
S11055499,22
S11055619,4
S11055631,5
S11055643,7
S11055650,4
S11055882,26
S11055896,20
S11055911,16
S11055963,25
S11056035,2
S11056036,34
S11056043,4
S11056134,16
S11056173,20
S11056233,16
S11056249,6
S11056467,19
S11056516,13
S11057056,42
S11057193,18
S11057294,27
S11057514,10
S11057522,10
S11057553,7
S11057644,29
S11057705,7
S11057712,20
S11057793,27
S11057940,3
S11057944,56
S11057999,42
S11058107,12
S11058191,28
S11058358,4
S11058446,27
S11058538,22
S11058587,12
S11058620,15
S11058630,17
S11060107,1
S1106041,18
S1106138,27
S1106139,18
S1106140,15
S11061614,11
S11061632,6
S11061635,4
S11061657,33
S11061682,4
S11061715,25
S11061719,14
S11061789,1
S11061801,1
S11062206,23
S11062272,37
S11062315,23
S11062392,11
S11062406,10
S1106261,15
S11062620,20
S11062736,24
S11063265,16
S11063275,11
S11063290,14
S11063543,23
S11063698,10
S11063710,3
S11063727,4
S11063958,10
S11063974,5
S11064011,16
S1106418,47
S11064227,7
S11064233,16
S11064246,11
S11064926,8
S11064999,24
S11065376,21
S11065386,10
S11065728,17
S11065761,27
S11065768,15
S11066021,9
S11066139,29
S11066145,22
S11066160,25
S11066170,5
S11066324,15
S11066335,6
S11066370,4
S11066401,39
S11066780,14
S11066818,14
S11066821,22
S11067018,23
S11067083,26
S11067414,26
S1106747,17
S1106748,16
S11067492,34
S1106752,17
S11067574,29
S11067696,11
S11067753,23
S11067796,64
S11067806,13
S11067864,9
S11067967,34
S1106809,12
S11068103,16
S11068314,11
S11068368,3
S11068375,5
S11068382,5
S11069243,7
S11069328,6
S11069719,15
S11069733,13
S11069747,16
S11069762,14
S11069783,17
S11069795,4
S11069917,7
S11070166,10
S11070168,14
S11070421,16
S11070563,13
S11070805,4
S11070832,34
S11071005,3
S11071006,36
S1107114,16
S11071140,23
S11071162,36
S11071178,18
S11071252,9
S11071351,29
S11071385,44
S11071407,14
S11071435,5
S11071472,26
S11071581,3
S11071596,18
S11071597,17
S11071607,6
S11071615,16
S11071622,14
S11071633,23
S11071654,25
S11071820,31
S11072000,18
S11072222,6
S11072226,7
S1107256,27
S11072753,28
S11072865,28
S11072991,15
S11073144,20
S1107320,32
S11073539,1
S11073846,6
S11073866,5
S11073954,8
S11073987,12
S11074005,30
S11074116,15
S1107416,14
S11074196,6
S1107422,25
S11074234,8
S1107433,18
S11074483,26
S11074489,16
S11074493,3
S11074869,5
S11074997,22
S11075021,18
S11075088,14
S11075141,23
S11075187,24
S11075423,22
S11075843,41
S11076844,10
S11076860,18
S11076871,17
S11076881,18
S11076908,18
S11076923,23
S11076925,13
S11076931,14
S11076937,12
S11076945,17
S11077634,10
S11077672,6
S11079010,12
S11079053,39
S11079098,6
S11079137,4
S11079150,6
S11079173,13
S11079194,15
S11079307,28
S11079629,29
S11079703,18
S11079808,3
S1108019,14
S11080193,27
S11080218,18
S11080251,18
S11080269,15
S11080778,26
S1108094,9
S11081038,35
S1108107,10
S11084459,10
S11084576,61
S11085129,6
S11086133,12
S1108692,13
S1108695,13
S11088256,11
S11088330,7
S11088669,12
S11088674,9
S11088679,10
S11088683,6
S11088687,10
S11088724,12
S11089271,5
S11089294,5
S11090252,45
S11090376,39
S11090453,34
S11090539,27
S11091335,0
S11092789,20
S11096888,8
S11097153,7
S11097181,18
S11097187,17
S11098778,50
S11099178,51
S11102797,9
S11103184,14
S11109429,57
S11109854,19
S11109934,31
S11110189,36
S11110279,75
S11110831,37
S11113702,9
S11113712,6
S11113721,7
S11113727,2
S11113744,7
S11113760,6
S11115723,9
S11115831,7
S11116757,21
S11116883,39
S11117787,12
S11120022,30
S11120110,13
S11120584,6
S11122450,26
S11122854,12
S11125655,48
S11136237,14
S11136253,16
S11142542,22
S11142625,31
S11146296,13
S11146436,2
S11147694,29
S11147736,30
S11147770,25
S11148898,6
S11149081,34
S11149156,32
S11149184,31
S11149217,44
S11149267,29
S11149308,33
S11150516,16
S11150675,40
S11150704,52
S11150728,48
S11150754,47
S11150765,34
S11150771,13
S11150823,59
S11150854,13
S11150903,91
S11162337,45
S11165882,43
S11165998,38
S11168822,21
S11169504,37
S11169534,25
S11173069,37
S11173144,30
S11177008,40
S11178043,15
S11178065,8
S11178090,13
S11178927,19
S11178943,1
S11181046,9
S11181060,10
S11181078,13
S11181161,7
S11181170,10
S11181175,13
S11181181,10
S11181185,11
S11181867,13
S11182568,50
S11182580,15
S11182600,28
S11183606,40
S11187466,43
S11188499,42
S11189094,34
S11191785,10
S11191795,11
S11191804,14
S11191818,10
S11191830,9
S11192078,11
S11192097,12
S11192111,9
S11192128,9
S11192144,12
S11192158,12
S11192179,10
S11193497,12
S11193525,15
S11193540,9
S11193568,22
S11193595,33
S11193893,2
S11193924,8
S11193929,26
S11194000,15
S11194102,13
S11194126,8
S11194514,8
S11194559,13
S11194593,13
S11194622,9
S11194648,10
S11194668,10
S11194714,8
S11198385,11
S11202242,16
S11202857,38
S11203415,8
S11206720,7
S11208355,10
S11208361,12
S11208365,8
S11208381,7
S11208383,8
S11208389,7
S11208397,8
S11209234,20
S11209281,11
S11209302,15
S11213374,16
S11214088,17
S11214091,9
S11214323,13
S11214349,15
S11214476,12
S11214505,17
S11214524,15
S11214562,14
S11214604,12
S11216055,10
S11216069,12
S11216083,15
S11216100,11
S11216110,9
S11216122,14
S11219614,10
S11219763,10
S11219784,10
S11220667,24
S11220683,32
S11221446,11
S11221467,12
S11221506,12
S11221522,13
S11223046,4
S11226403,2
S11226447,1
S11226472,1
S11226516,1
S11226575,2
S11226593,16
S11226792,26
S11226877,32
S11229076,12
S11230232,13
S11230243,11
S11230260,12
S11230272,11
S11230433,13
S11230447,8
S11230465,7
S11230484,14
S11230517,10
S11230925,7
S11230945,10
S11230961,7
S11230984,8
S11231002,12
S11231024,10
S11231038,9
S11231054,10
S11231404,8
S11231417,9
S11232985,11
S11233000,11
S11236791,44
S11242525,13
S11242539,10
S11242547,8
S11242551,9
S11242559,13
S11247927,9
S11247934,10
S11247939,6
S11247974,16
S11254410,31
S11254419,35
S11254430,27
S11255572,11
S11255599,15
S11255614,10
S11255627,10
S11255650,10
S11255676,14
S11255706,15
S11256393,17
S11256478,16
S11259488,16
S11259489,12
S11259493,10
S11259495,12
S11259498,11
S11259500,11
S11259507,11
S11259514,16
S11259516,13
S11259517,10
S11260313,15
S11261717,11
S11261733,9
S11261746,13
S11261764,10
S11261770,12
S11261788,9
S11261800,12
S11261814,11
S11261842,10
S11280247,30
S11281411,8
S11281423,14
S11281429,10
S11281433,15
S11281435,15
S11281439,15
S11281441,12
S11281444,9
S11281448,13
S11281452,8
S11284955,16
S11284965,15
S11284994,13
S11285008,11
S11285030,12
S11285049,12
S11285071,16
S11285086,17
S11285095,11
S11285104,12
S11285623,31
S11285705,35
S11298626,15
S11298640,11
S11304688,26
S11307185,35
S11307283,75
S11308756,27
S11309413,9
S11313198,25
S11314028,31
S11314073,18
S11314699,17
S11317701,2
S11322268,15
S11326014,28
S11326114,35
S11326139,22
S11326838,20
S11329400,55
S11329411,21
S11331667,17
S11331761,55
S11350167,13
S11350257,10
S11351974,70
S11354412,62
S11381244,32
S11401964,20
S11404824,11
S11404843,14
S11421428,34
S11421462,37
S11421523,41
S11421777,39
S11422060,28
S11435888,39
S11436103,33
S11436249,25
S11436340,41
S11436665,7
S11445594,9
S11450877,32
S11451156,15
S11451208,17
S11452793,23
S11458765,13
S11458804,27
S11472921,17
S11475701,9
S11475724,11
S11496894,52
S11497071,61
S11497134,21
S11497178,20
S11498892,22
S11498950,22
S11498964,14
S11498990,16
S11499059,10
S11499086,16
S11499146,11
S11499254,32
S11499284,34
S11499326,18
S11499706,26
S11499716,19
S11500996,28
S11503134,18
S11503202,24
S11505538,26
S11508384,39
S11509716,18
S11512556,19
S11512675,19
S11512724,23
S11513059,15
S11513082,22
S11516667,1
S11516668,2
S11516669,4
S11525227,26
S11525276,52
S11525306,45
S11525352,55
S11525405,36
S11525445,42
S11525483,42
S11544408,16
S11571673,34
S11571853,17
S11576136,16
S11593445,1
S11593473,11
S11601059,32
S11604393,24
S11605411,22
S11640839,24
S11640877,14
S11656840,11
S11656850,13
S11656857,9
S11656863,9
S11656873,12
S11656885,8
S11656899,11
S11656925,15
S11656933,6
S11660420,6
S11660421,10
S11660422,12
S11660423,7
S11660424,13
S11660425,3
S11660426,6
S11660427,9
S11660428,7
S11660429,7
S11660430,10
S11660431,9
S11660432,10
S11660433,11
S11660434,11
S11660435,11
S11660436,12
S11660437,8
S11660447,7
S11660449,10
S11660450,16
S11660451,15
S11660452,5
S11660453,5
S11660454,11
S11660455,6
S11660456,11
S11660457,11
S11660458,13
S11660459,15
S11660460,15
S11660461,10
S11660462,10
S11660463,10
S11660464,10
S11660465,10
S11660466,11
S11660467,8
S11660468,12
S11660469,11
S11661543,12
S11661544,15
S11661545,9
S11661546,13
S11661547,12
S11661548,9
S11661549,10
S11661550,13
S11661551,9
S11661552,7
S11661553,11
S11661554,10
S11661555,11
S11661556,9
S11661557,8
S11661558,15
S11661559,9
S11661560,10
S11661561,11
S11661562,12
S11661563,13
S11661564,13
S11661565,12
S11661566,17
S11661567,9
S11661568,12
S11661569,10
S11661570,16
S11661571,8
S11661572,9
S11661573,12
S11661574,16
S11661575,11
S11661576,8
S11661577,8
S11661578,10
S11661579,12
S11661580,10
S11661581,17
S11661582,14
S11661583,11
S11661584,11
S11661585,10
S11661586,7
S11661587,13
S11661588,6
S11661589,8
S11661590,9
S11661591,9
S11661592,11
S11666916,12
S11666918,14
S11666919,15
S11666922,12
S11666923,8
S11666924,15
S11666925,6
S11666926,11
S11666927,10
S11666928,9
S11666929,7
S11666953,12
S11666954,12
S11666955,12
S11666956,8
S11666957,10
S11666972,10
S11666973,13
S11666974,15
S11666975,11
S11666976,12
S11666977,14
S11666978,8
S11666979,11
S11666980,15
S11666981,13
S11666982,8
S11666983,7
S11666984,14
S11666985,13
S11666986,12
S11666987,11
S11666988,15
S11667001,12
S11667002,11
S11667005,12
S11667006,13
S11667007,12
S11667030,11
S11667031,5
S11667040,13
S11667041,7
S11667042,7
S11667043,8
S11667044,4
S11667045,8
S11667059,8
S11667060,9
S11667062,5
S11667063,3
S11671377,7
S11691236,39
S11691314,36
S11695817,9
S11695828,3
S11695832,2
S11716951,38
S11716988,46
S11724000,5
S11724001,2
S11724002,2
S11724028,8
S11724032,25
S11724035,6
S11745274,31
S11745311,27
S11745344,36
S11746746,25
S11746849,41
S11746981,36
S11747039,19
S11747099,23
S11751788,14
S11751804,16
S11751885,37
S11763859,30
S11764153,21
S11790007,22
S11800957,23
S11803097,12
S11803143,43
S11803235,5
S11804232,26
S11808395,40
S11808468,36
S11818660,26
S11818841,30
S11818864,6
S11823834,4
S11826583,50
S11835220,39
S11852593,29
S11859389,8
S11859415,4
S11860431,27
S11865437,38
S11865539,30
S11866214,16
S11872140,21
S11872157,4
S11874395,66
S11874484,39
S11892350,45
S11892446,31
S11892594,7
S11893393,38
S11893731,44
S11893863,12
S11893911,18
S11894102,3
S11898928,8
S11898969,6
S11905172,22
S11906097,12
S11910174,16
S11913067,40
S11925579,32
S11969560,62
S11969659,45
S11969754,61
S11973166,24
S11978566,46
S11978623,37
S11978736,17
S11978870,44
S11978978,9
S11979083,36
S11979432,30
S11981260,7
S11981261,12
S11981262,5
S11981263,8
S11981264,12
S11981265,8
S11981266,9
S11981267,7
S11981268,9
S11981269,11
S11981270,7
S11981271,8
S11981272,7
S11981273,10
S11981274,8
S11981275,4
S11981276,3
S11981277,6
S11981278,6
S11981279,8
S11981280,6
S11981281,8
S11981282,9
S11981283,11
S11981284,7
S11981285,8
S11981286,7
S11981287,13
S11981288,12
S11981289,8
S11981290,8
S11981291,7
S11981292,11
S11981293,8
S11981294,7
S11981295,12
S11981296,11
S11981297,8
S11981298,7
S11981299,11
S11981300,9
S11981301,7
S11981302,3
S11981303,6
S11981304,9
S11981305,4
S11981306,7
S11981307,7
S11981308,6
S11981309,7
S11981310,6
S11981311,9
S11981312,10
S11981313,6
S11981314,6
S11981315,9
S11981316,11
S11981317,6
S11981318,8
S11981319,8
S11981320,9
S11981321,9
S11981322,8
S11981323,10
S11981324,8
S11981325,10
S11981326,9
S11981327,9
S11981328,7
S11981329,7
S11981330,8
S11981331,6
S11981332,8
S11981333,8
S11981334,7
S11981335,9
S11981336,10
S11981337,4
S11981338,6
S11981339,5
S11981340,7
S11981341,5
S11981342,6
S11981343,7
S11981344,5
S11981345,6
S11981346,7
S11981347,6
S11981348,5
S11981349,9
S12004908,33
S12005060,29
S12005555,41
S12005663,40
S12009670,2
S12009689,6
S12013769,20
S12015821,5
S12015839,3
S12015841,4
S12015842,10
S12025910,67
S12034297,47
S12043692,37
S12045186,60
S12048238,48
S12052069,39
S12054186,18
S12054187,24
S12054188,17
S12054189,21
S12054190,15
S12054191,20
S12054192,20
S12054193,21
S12054194,19
S12054195,17
S12054196,20
S12057160,19
S12060941,77
S12061662,30
S12061754,8
S12061758,6
S12061759,2
S12061760,5
S12061773,14
S12061774,11
S12061778,16
S12066386,6
S12079691,86
S12143912,26
S12165731,43
S12166999,36
S12167279,19
S12180622,26
S12180719,24
S12180831,31
S12180859,22
S12181128,23
S12181195,28
S12181243,22
S12181270,21
S12185079,32
S12185152,35
S12199382,46
S12199460,48
S12199604,9
S12200385,11
S12200390,13
S12200460,53
S12206523,4
S12206524,12
S12206615,6
S12206616,9
S12206618,7
S12208952,20
S12222939,16
S12249007,66
S12263781,33
S12263801,19
S12274444,12
S12274457,11
S12292104,17
S12294223,12
S12309860,33
S12309886,18
S12309913,21
S12310388,56
S12312451,38
S12316750,17
S12316751,11
S12316752,14
S12316753,12
S12316754,13
S12316755,12
S12316756,7
S12316757,13
S12316758,14
S12316759,11
S12316760,13
S12316761,12
S12316762,13
S12316763,16
S12316764,16
S12316765,15
S12316766,13
S12316767,11
S12316768,9
S12316769,13
S12316770,21
S12316771,11
S12316772,9
S12316773,20
S12316774,13
S12316775,19
S12316776,16
S12316777,14
S12316778,14
S12316779,15
S12316780,8
S12316781,11
S12316782,6
S12316783,17
