"checklist_id" "observer_id" "sampling_event_identifier" "species_observed" "state_code" "locality_id" "latitude" "longitude" "protocol_type" "all_species_reported" "observation_date" "time_observations_started" "duration_minutes" "effort_distance_km" "number_observers" "norbob" "whiibi" "woothr" "bbs"
"S45354545" "obs538698" "S45354545" FALSE "US-FL" "L1189402" 30.8005754 -81.9489098 "Traveling" TRUE "2018-05-06" 9.18333333333333 86 2.97 1 0 0 0 0
"S46042748" "obs240626" "S46042748" FALSE "US-FL" "L1171830" 30.3562864 -82.9522705 "Stationary" TRUE "2018-05-26" 15.5 1 0 1 0 0 0 0
"S46718072" "obs108909" "S46718072" FALSE "US-SC" "L3136558" 33.3388465 -81.8434668 "Traveling" TRUE "2018-06-21" 12.9 53 4.088 1 0 0 0 0
"S46770987" "obs206965" "S46770987" FALSE "US-NC" "L7619683" 36.530857 -77.355954 "Stationary" TRUE "2018-06-24" 10 20 0 1 0 0 0 0
"S46904407" "obs418133" "S46904407" FALSE "US-SC" "L124353" 33.5083 -79.0659 "Traveling" TRUE "2018-06-30" 7.5 180 4.023 1 0 NA 0 0
"S46904407" "obs418133" "S46904407" TRUE "US-SC" "L124353" 33.5083 -79.0659 "Traveling" TRUE "2018-06-30" 7.5 180 4.023 1 NA 8 NA 0
"S46044083" "obs130801" "S46044083" FALSE "US-AL" "L7471362" 33.0045265 -87.6803414 "Traveling" TRUE "2018-05-26" 6.55 80 2.43 1 0 0 NA 0
"S46044083" "obs130801" "S46044083" TRUE "US-AL" "L7471362" 33.0045265 -87.6803414 "Traveling" TRUE "2018-05-26" 6.55 80 2.43 1 NA NA 2 0
"S46404051" "obs939032" "S46404051" FALSE "US-VA" "L1853301" 36.7987255 -76.3080028 "Traveling" TRUE "2018-06-08" 18.6833333333333 43 1.217 1 0 0 0 0
"S46428271" "obs1048965" "S46428271" FALSE "US-FL" "L7546689" 30.397522 -81.472804 "Traveling" TRUE "2018-06-09" 18.6666666666667 5 0.322 1 0 0 0 0
"S46428349" "obs235384" "S46428349" TRUE "US-VA" "L7546707" 36.9626659 -77.3673826 "Stationary" TRUE "2018-06-09" 6.75 4 0 1 1 NA NA 0
"S46428349" "obs235384" "S46428349" FALSE "US-VA" "L7546707" 36.9626659 -77.3673826 "Stationary" TRUE "2018-06-09" 6.75 4 0 1 NA 0 0 0
"S45146907" "obs352666" "S45146907" FALSE "US-SC" "L2035601" 32.6612629 -80.720222 "Traveling" TRUE "2018-05-01" 13.3166666666667 115 4.216 1 0 0 0 0
"S46520126" "obs501840" "S46520126" FALSE "US-GA" "L7316415" 31.1853434 -81.3813972 "Traveling" TRUE "2018-06-13" 10.9 26 0.655 1 0 0 0 0
"S45798937" "obs129723" "S45798937" FALSE "US-SC" "L656085" 32.87796 -81.12763 "Traveling" TRUE "2018-05-18" 8.25 30 2.414 1 0 0 0 0
"S45851906" "obs761794" "S45851906" FALSE "US-NC" "L1663502" 35.7156212 -75.4935891 "Traveling" TRUE "2018-05-20" 8.2 44 1.522 1 0 0 0 0
"S45852035" "obs130964" "S45852035" FALSE "US-NC" "L4625551" 36.1320929 -75.7406044 "Traveling" TRUE "2018-05-20" 7.43333333333333 11 0.322 1 0 0 0 0
"S45995328" "obs290154" "S45995328" FALSE "US-VA" "L5386886" 38.266111 -77.1777984 "Stationary" TRUE "2018-05-24" 18.7833333333333 6 0 1 0 0 0 0
"S45696536" "obs996202" "S45696536" FALSE "US-VA" "L6684466" 37.6247346 -77.4235495 "Stationary" TRUE "2018-05-15" 8.86666666666667 21 0 1 0 0 0 0
"S45743735" "obs900325" "S45743735" FALSE "US-NC" "L965099" 36.1447541 -77.4143887 "Traveling" TRUE "2018-05-16" 12.5833333333333 150 4.828 2 0 0 0 0
"S46909074" "obs443074" "S46909074" FALSE "US-AL" "L2530501" 30.6392782 -87.881071 "Stationary" TRUE "2018-06-30" 8.91666666666667 60 0 1 0 0 0 0
"S45231592" "obs393635" "S45231592" FALSE "US-MS" "L986514" 33.4707213 -88.7798738 "Traveling" TRUE "2018-05-03" 15.8333333333333 55 4.023 1 0 0 0 0
"S46192763" "obs368386" "S46192763" FALSE "US-FL" "L3214592" 30.4729585 -84.2294007 "Stationary" TRUE "2018-05-31" 16.85 18 0 1 0 0 0 0
"S46452624" "obs209179" "S46452624" FALSE "US-NC" "L557028" 35.096878 -75.9785271 "Traveling" TRUE "2018-06-10" 14.6666666666667 50 3.219 5 0 NA 0 0
"S46452624" "obs209179" "S46452624" TRUE "US-NC" "L557028" 35.096878 -75.9785271 "Traveling" TRUE "2018-06-10" 14.6666666666667 50 3.219 5 NA 6 NA 0
"S45743899" "obs18841" "S45743899" FALSE "US-FL" "L131632" 30.0241521 -84.3681856 "Traveling" TRUE "2018-05-16" 14.15 25 0.483 1 0 0 0 0
"S46047684" "obs528948" "S46047684" FALSE "US-AL" "L5877157" 30.314867 -87.699862 "Stationary" TRUE "2018-05-26" 17.3666666666667 1 0 1 0 0 0 0
"S45537054" "obs17917" "S45537054" FALSE "US-VA" "L5701000" 37.2475351 -76.7677 "Traveling" TRUE "2018-05-06" 9.25 65 0.805 1 0 0 0 0
"S45996319" "obs48996" "S45996319" FALSE "US-AL" "L7452668" 31.8276711 -88.1816928 "Stationary" TRUE "2018-05-24" 7.28333333333333 6 0 1 0 0 0 0
"S45838941" "obs346627" "S45838941" FALSE "US-NC" "L2276582" 35.2023418 -75.7206488 "Traveling" TRUE "2018-05-19" 16.5 10 2.414 1 0 0 0 0
"S45838065" "obs428519" "S45838065" TRUE "US-AL" "L4910685" 31.1888266 -85.241259 "Stationary" TRUE "2018-05-19" 6.5 210 0 1 1 NA NA 0
"S45838065" "obs428519" "S45838065" FALSE "US-AL" "L4910685" 31.1888266 -85.241259 "Stationary" TRUE "2018-05-19" 6.5 210 0 1 NA 0 0 0
"S45810556" "obs940190" "S45810556" FALSE "US-AL" "L6052570" 32.3776781 -86.2292218 "Stationary" TRUE "2018-05-18" 16.4166666666667 75 0 2 0 0 0 0
"S46041228" "obs259818" "S46041228" FALSE "US-TN" "L3717200" 35.0268455 -89.3504848 "Traveling" TRUE "2018-05-26" 6.41666666666667 30 3.219 1 0 0 NA 0
"S46041228" "obs259818" "S46041228" TRUE "US-TN" "L3717200" 35.0268455 -89.3504848 "Traveling" TRUE "2018-05-26" 6.41666666666667 30 3.219 1 NA NA 1 0
"S45728318" "obs500019" "S45728318" FALSE "US-MS" "L2702622" 32.4412122 -88.8438123 "Stationary" TRUE "2018-05-16" 7 40 0 1 0 0 0 0
"S46006872" "obs454502" "S46006872" FALSE "US-TN" "L7461755" 36.0677281 -89.3914486 "Stationary" TRUE "2018-05-25" 7.71666666666667 26 0 1 0 0 0 0
"S45835469" "obs118921" "S45835469" FALSE "US-FL" "L631019" 30.6838353 -84.4567966 "Stationary" TRUE "2018-05-08" 5.73333333333333 2 0 1 0 0 0 0
"S45781878" "obs1043757" "S45781878" FALSE "US-GA" "L7216377" 33.0688738 -83.2178575 "Stationary" TRUE "2018-05-17" 13 60 0 2 0 0 0 0
"S45595048" "obs154922" "S45595048" FALSE "US-VA" "L655259" 36.6356416 -76.5142822 "Traveling" TRUE "2018-05-12" 8.85 97 3.422 1 0 0 NA 0
"S45595048" "obs154922" "S45595048" TRUE "US-VA" "L655259" 36.6356416 -76.5142822 "Traveling" TRUE "2018-05-12" 8.85 97 3.422 1 NA NA 1 0
"S46685729" "obs103243" "S46685729" FALSE "US-FL" "L844628" 30.4727647 -84.240384 "Stationary" TRUE "2018-06-19" 13 180 0 2 0 0 0 0
"S46812603" "obs193692" "S46812603" FALSE "US-NC" "L7627553" 36.373766 -75.826592 "Stationary" TRUE "2018-06-25" 9 10 0 1 0 0 0 0
"S46933320" "obs622084" "S46933320" FALSE "US-NC" "L7656405" 34.2850304 -78.9370894 "Traveling" TRUE "2018-06-14" 11.5166666666667 15 4.828 2 0 0 0 0
"S46181754" "obs3152" "S46181754" TRUE "US-SC" "L6824660" 33.505906 -81.412651 "Stationary" TRUE "2018-05-31" 10.5333333333333 5 0 2 1 NA NA 0
"S46181754" "obs3152" "S46181754" FALSE "US-SC" "L6824660" 33.505906 -81.412651 "Stationary" TRUE "2018-05-31" 10.5333333333333 5 0 2 NA 0 0 0
"S46453365" "obs547676" "S46453365" FALSE "US-NC" "L6629514" 35.6578128 -78.3651494 "Traveling" TRUE "2018-06-10" 16.5833333333333 36 0.451 1 0 0 0 0
"S45987913" "obs235384" "S45987913" TRUE "US-VA" "L7460320" 37.2032608 -77.5434935 "Stationary" TRUE "2018-05-23" 12.5166666666667 6 0 1 2 NA NA 0
"S45987913" "obs235384" "S45987913" FALSE "US-VA" "L7460320" 37.2032608 -77.5434935 "Stationary" TRUE "2018-05-23" 12.5166666666667 6 0 1 NA 0 0 0
"S45746858" "obs491658" "S45746858" FALSE "US-SC" "L2574439" 33.8194803 -79.0654841 "Traveling" TRUE "2018-05-16" 7.95 70 1.287 1 0 0 0 0
"S46889119" "obs773869" "S46889119" FALSE "US-GA" "L7647025" 30.828473 -83.319664 "Traveling" TRUE "2018-06-30" 8 5 1.182 1 0 0 0 0
"S46163602" "obs729081" "S46163602" FALSE "US-SC" "L7491826" 33.3462017 -81.7346447 "Stationary" TRUE "2018-05-30" 12.6333333333333 71 0 1 0 0 0 0
"S45607721" "obs351567" "S45607721" FALSE "US-MS" "L7397491" 31.000996 -89.421962 "Stationary" TRUE "2018-05-12" 19.7333333333333 6 0 1 0 0 0 0
"S46492944" "obs1003879" "S46492944" FALSE "US-SC" "L7560213" 32.393813 -80.631155 "Stationary" TRUE "2018-06-06" 8.83333333333333 5 0 3 0 0 0 0
"S46278079" "obs252136" "S46278079" FALSE "US-SC" "L1130866" 32.7434646 -79.9136066 "Stationary" TRUE "2018-06-03" 17.6666666666667 61 0 2 0 0 0 0
"S45738865" "obs678502" "S45738865" FALSE "US-SC" "L3526590" 32.5105941 -80.2864122 "Traveling" TRUE "2018-05-05" 9.5 90 3.219 2 0 0 0 0
"S46188253" "obs997923" "S46188253" FALSE "US-GA" "L821698" 32.5109696 -84.9118361 "Traveling" TRUE "2018-05-31" 10 120 3.219 1 0 0 0 0
"S45361840" "obs295637" "S45361840" FALSE "US-SC" "L6115645" 32.8366201 -80.0497704 "Stationary" TRUE "2018-05-06" 10.5 5 0 1 0 0 0 0
"S46474532" "obs625977" "S46474532" FALSE "US-FL" "L3981157" 30.3065218 -81.6957736 "Stationary" TRUE "2018-06-11" 8.03333333333333 5 0 1 0 0 0 0
"S46573376" "obs364777" "S46573376" TRUE "US-NC" "L302859" 36.5170859 -75.9569081 "Traveling" TRUE "2018-06-15" 8.15 180 3.219 2 1 NA NA 0
"S46573376" "obs364777" "S46573376" FALSE "US-NC" "L302859" 36.5170859 -75.9569081 "Traveling" TRUE "2018-06-15" 8.15 180 3.219 2 NA 0 0 0
"S45730849" "obs797820" "S45730849" FALSE "US-FL" "L3488680" 30.2782934 -81.4071719 "Traveling" TRUE "2018-05-16" 7.83333333333333 60 1.609 1 0 0 0 0
"S47075205" "obs273903" "S47075205" FALSE "US-FL" "L7673210" 30.36074 -87.19705 "Stationary" TRUE "2018-05-18" 13.6666666666667 35 0 1 0 0 0 0
"S45803014" "obs132777" "S45803014" FALSE "US-SC" "L1156471" 34.0114752 -81.0785437 "Traveling" TRUE "2018-05-18" 8.25 15 0.322 1 0 0 0 0
"S46218820" "obs857154" "S46218820" FALSE "US-MS" "L7503436" 31.8787032 -88.5886419 "Traveling" TRUE "2018-06-01" 15.6333333333333 6 1.561 1 0 0 0 0
"S46482412" "obs252136" "S46482412" FALSE "US-SC" "L1130866" 32.7434646 -79.9136066 "Stationary" TRUE "2018-06-11" 18 55 0 2 0 0 0 0
"S46461665" "obs861639" "S46461665" FALSE "US-SC" "L5443599" 33.8479284 -79.5754337 "Stationary" TRUE "2018-06-10" 17.5 75 0 2 0 0 NA 0
"S46461665" "obs861639" "S46461665" TRUE "US-SC" "L5443599" 33.8479284 -79.5754337 "Stationary" TRUE "2018-06-10" 17.5 75 0 2 NA NA 1 0
"S46023961" "obs193342" "S46023961" FALSE "US-MS" "L7449758" 34.8468462 -90.0793505 "Traveling" TRUE "2018-05-20" 11.9166666666667 160 2.414 1 0 0 0 0
"S46048921" "obs1002256" "S46048921" FALSE "US-SC" "L124353" 33.5083 -79.0659 "Traveling" TRUE "2018-05-26" 17.45 97 4.184 1 0 0 0 0
"S45993530" "obs538698" "S45993530" FALSE "US-FL" "L618578" 30.6657215 -81.4377558 "Traveling" TRUE "2018-05-24" 17.5333333333333 93 2.5 1 0 0 0 0
"S46744400" "obs751369" "S46744400" FALSE "US-VA" "L7613845" 37.461552 -76.977803 "Stationary" TRUE "2018-06-23" 15.3166666666667 1 0 1 0 0 0 0
"S45727734" "obs191243" "S45727734" FALSE "US-NC" "L2811451" 34.655142 -77.0784581 "Traveling" TRUE "2018-05-16" 7.75 25 0.966 2 0 0 0 0
"S46393093" "obs340316" "S46393093" TRUE "US-NC" "L7538714" 34.9065183 -78.4137879 "Traveling" TRUE "2018-06-08" 8.38333333333333 162 2.414 1 1 NA NA 0
"S46393093" "obs340316" "S46393093" FALSE "US-NC" "L7538714" 34.9065183 -78.4137879 "Traveling" TRUE "2018-06-08" 8.38333333333333 162 2.414 1 NA 0 0 0
"S46746102" "obs773869" "S46746102" FALSE "US-GA" "L7614316" 31.574614 -84.083239 "Traveling" TRUE "2018-06-23" 17.1666666666667 3 4.873 1 0 0 0 0
"S46721258" "obs46468" "S46721258" FALSE "US-FL" "L231988" 30.3713664 -81.4073128 "Traveling" TRUE "2018-06-22" 6.16666666666667 155 2.816 2 0 NA 0 0
"S46721258" "obs46468" "S46721258" TRUE "US-FL" "L231988" 30.3713664 -81.4073128 "Traveling" TRUE "2018-06-22" 6.16666666666667 155 2.816 2 NA 63 NA 0
"S45678207" "obs221343" "S45678207" FALSE "US-FL" "L3239130" 29.852989 -84.66999 "Traveling" TRUE "2018-05-07" 13 2 3.219 1 0 0 0 0
"S46019237" "obs900325" "S46019237" FALSE "US-NC" "L6458416" 35.3870995 -77.2898 "Stationary" TRUE "2018-05-25" 18 10 0 1 0 0 0 0
"S47017449" "obs91086" "S47017449" FALSE "US-FL" "L142737" 30.3684826 -87.4037781 "Traveling" TRUE "2018-06-01" 8.5 120 1.609 1 0 0 0 0
"S45999793" "obs393635" "S45999793" FALSE "US-MS" "L6154835" 33.0945072 -88.4725092 "Stationary" TRUE "2018-05-19" 14.5666666666667 10 0 1 0 0 0 0
"S45648458" "obs395012" "S45648458" FALSE "US-NC" "L1289304" 35.0271449 -77.1363643 "Traveling" TRUE "2018-05-13" 9.08333333333333 120 3.219 2 0 0 0 0
"S45849164" "obs106010" "S45849164" FALSE "US-NC" "L2723507" 35.2364534 -75.5286992 "Traveling" TRUE "2018-05-20" 5.75 24 0.161 1 0 0 0 0
"S45552315" "obs1097602" "S45552315" FALSE "US-MS" "L7383341" 30.315869 -89.324619 "Stationary" TRUE "2018-05-11" 10.6833333333333 15 0 1 0 0 0 0
"S45869191" "obs441724" "S45869191" FALSE "US-SC" "L7440754" 33.534458 -79.027697 "Traveling" TRUE "2018-05-17" 19.2666666666667 50 1.609 1 0 0 0 0
"S46644002" "obs501840" "S46644002" FALSE "US-GA" "L7494046" 31.170579 -81.472406 "Traveling" TRUE "2018-06-18" 17.8333333333333 4 0.337 1 0 0 0 0
"S46644889" "obs252136" "S46644889" FALSE "US-SC" "L1130866" 32.7434646 -79.9136066 "Stationary" TRUE "2018-06-18" 18 41 0 2 0 0 0 0
"S46569460" "obs761794" "S46569460" FALSE "US-SC" "L6842267" 33.199178 -79.980808 "Stationary" TRUE "2018-06-15" 13.5 10 0 1 0 0 0 0
"S45933518" "obs259382" "S45933518" FALSE "US-GA" "L3242960" 30.9550209 -82.8836417 "Stationary" TRUE "2018-05-22" 8 15 0 1 0 0 0 0
"S46607133" "obs196652" "S46607133" FALSE "US-FL" "L231988" 30.3713664 -81.4073128 "Traveling" TRUE "2018-06-17" 8.23333333333333 55 1.513 1 0 0 0 0
"S46621890" "obs368386" "S46621890" FALSE "US-FL" "L2336893" 30.52646 -84.01191 "Stationary" TRUE "2018-06-17" 7.26666666666667 185 0 1 0 0 0 0
"S45841721" "obs347082" "S45841721" FALSE "US-TN" "L7435680" 35.082534 -88.712127 "Traveling" TRUE "2018-05-19" 17.1666666666667 2 1.074 1 0 0 NA 0
"S45841721" "obs347082" "S45841721" TRUE "US-TN" "L7435680" 35.082534 -88.712127 "Traveling" TRUE "2018-05-19" 17.1666666666667 2 1.074 1 NA NA 1 0
"S46036143" "obs137730" "S46036143" FALSE "US-VA" "L419438" 37.2937888 -76.6597652 "Stationary" TRUE "2018-05-26" 7.25 20 0 1 0 0 0 0
"S46227615" "obs231253" "S46227615" FALSE "US-SC" "L446576" 32.9400467 -79.6578838 "Traveling" TRUE "2018-06-01" 7.13333333333333 52 0.644 1 0 0 0 0
"S46227680" "obs157963" "S46227680" FALSE "US-AL" "L6643024" 30.6129734 -87.9072537 "Traveling" TRUE "2018-06-02" 6.18333333333333 12 0.853 1 0 0 0 0
"S45637290" "obs751369" "S45637290" FALSE "US-VA" "L5106228" 37.245179 -77.381724 "Traveling" TRUE "2018-05-13" 15.2 88 2.489 1 0 0 0 0
"S46674638" "obs554681" "S46674638" FALSE "US-GA" "L855742" 31.11629 -81.4179 "Traveling" TRUE "2018-06-20" 8.45 73 1.609 2 0 0 0 0
"S46906381" "obs18841" "S46906381" FALSE "US-FL" "L6311845" 30.4745686 -84.2529586 "Stationary" TRUE "2018-06-30" 16.5833333333333 17 0 1 0 0 0 0
"S45864650" "obs115524" "S45864650" FALSE "US-FL" "L7439933" 30.296431 -82.985673 "Stationary" TRUE "2018-05-20" 11.75 3 0 1 0 0 0 0
"S46731021" "obs47214" "S46731021" FALSE "US-FL" "L2919107" 30.0828626 -81.7131704 "Traveling" TRUE "2018-06-17" 13 20 0.805 1 0 NA 0 0
"S46731021" "obs47214" "S46731021" TRUE "US-FL" "L2919107" 30.0828626 -81.7131704 "Traveling" TRUE "2018-06-17" 13 20 0.805 1 NA 12 NA 0
"S46825878" "obs984745" "S46825878" FALSE "US-NC" "L7630127" 35.982387 -75.637083 "Traveling" TRUE "2018-06-27" 7.66666666666667 46 2.413 1 0 0 0 0
"S45619822" "obs295637" "S45619822" FALSE "US-SC" "L7399469" 33.8145072 -81.0094489 "Stationary" TRUE "2018-05-09" 14.25 5 0 1 0 0 0 0
"S46678677" "obs1050838" "S46678677" FALSE "US-NC" "L7586330" 34.336785 -78.067975 "Stationary" TRUE "2018-06-15" 7.25 120 0 1 0 NA 0 0
"S46678677" "obs1050838" "S46678677" TRUE "US-NC" "L7586330" 34.336785 -78.067975 "Stationary" TRUE "2018-06-15" 7.25 120 0 1 NA 3 NA 0
"S45759074" "obs23550" "S45759074" FALSE "US-VA" "L144699" 37.3302002 -76.712738 "Stationary" TRUE "2018-05-17" 6.5 10 0 1 0 0 0 0
"S46815620" "obs47214" "S46815620" FALSE "US-FL" "L3449266" 29.982037 -81.7432594 "Traveling" TRUE "2018-06-25" 13 15 1.127 1 0 0 0 0
"S45602707" "obs273990" "S45602707" FALSE "US-MS" "L7396604" 34.8450852 -90.0903797 "Traveling" TRUE "2018-05-12" 14.6666666666667 40 3.219 2 0 0 0 0
"S46806996" "obs195623" "S46806996" FALSE "US-GA" "L7444848" 32.006883 -80.85305 "Stationary" TRUE "2018-06-26" 10 3 0 1 0 0 0 0
"S46899257" "obs118921" "S46899257" FALSE "US-FL" "L380729" 30.6830279 -84.4570568 "Stationary" TRUE "2018-06-12" 7.66666666666667 40 0 1 0 0 0 0
"S46019034" "obs202569" "S46019034" FALSE "US-TN" "L1156065" 35.1407919 -89.8253989 "Traveling" TRUE "2018-05-25" 16.25 60 2.414 1 0 0 0 0
"S45684954" "obs304290" "S45684954" FALSE "US-GA" "L109172" 33.3855863 -81.96069 "Traveling" TRUE "2018-05-14" 17 150 4.828 1 0 NA 0 0
"S45684954" "obs304290" "S45684954" TRUE "US-GA" "L109172" 33.3855863 -81.96069 "Traveling" TRUE "2018-05-14" 17 150 4.828 1 NA 1 NA 0
"S45890267" "obs178691" "S45890267" FALSE "US-SC" "L7434212" 32.273817 -80.955627 "Stationary" TRUE "2018-05-21" 8.25 41 0 1 0 0 0 0
"S45830759" "obs403603" "S45830759" FALSE "US-NC" "L3837440" 35.13525 -79.428862 "Traveling" TRUE "2018-05-19" 13.75 20 0.322 1 0 0 0 0
"S46128090" "obs556891" "S46128090" FALSE "US-VA" "L4778973" 36.9069064 -76.0632098 "Stationary" TRUE "2018-05-29" 9.98333333333333 23 0 1 0 0 0 0
"S46625303" "obs1033632" "S46625303" FALSE "US-NC" "L190286" 35.66591 -75.4799 "Traveling" TRUE "2018-06-17" 17.5 60 1.609 1 0 NA 0 0
"S46625303" "obs1033632" "S46625303" TRUE "US-NC" "L190286" 35.66591 -75.4799 "Traveling" TRUE "2018-06-17" 17.5 60 1.609 1 NA 4 NA 0
"S46544363" "obs975245" "S46544363" FALSE "US-NC" "L473659" 35.25382 -79.4162178 "Traveling" TRUE "2018-06-14" 11.5666666666667 90 3.718 1 0 0 0 0
"S46618008" "obs103243" "S46618008" FALSE "US-FL" "L844628" 30.4727647 -84.240384 "Stationary" TRUE "2018-06-14" 13.5 140 0 2 0 0 0 0
"S46618068" "obs103243" "S46618068" FALSE "US-FL" "L844628" 30.4727647 -84.240384 "Stationary" TRUE "2018-06-15" 14 125 0 2 0 0 0 0
"S46221371" "obs977037" "S46221371" FALSE "US-TN" "L895357" 35.0516405 -88.2306004 "Stationary" TRUE "2018-06-01" 16.6333333333333 20 0 2 0 0 0 0
"S46725986" "obs1050838" "S46725986" FALSE "US-NC" "L7586330" 34.336785 -78.067975 "Stationary" TRUE "2018-06-22" 8 60 0 1 0 0 0 0
"S46830136" "obs345677" "S46830136" FALSE "US-GA" "L7631051" 33.117431 -82.925438 "Traveling" TRUE "2018-06-27" 12.4166666666667 9 1.864 1 0 0 0 0
"S51024187" "obs1212591" "S51024187" FALSE "US-FL" "L8314100" 30.330935 -81.4021683 "Traveling" TRUE "2018-05-11" 9 60 0.402 2 0 0 0 0
"S46891006" "obs900325" "S46891006" FALSE "US-NC" "L738088" 34.9832451 -76.9488001 "Traveling" TRUE "2018-06-30" 8.16666666666667 50 1.609 1 0 0 0 0
"S46906996" "obs940190" "S46906996" FALSE "US-AL" "L7650910" 32.3995123 -86.2546706 "Traveling" TRUE "2018-06-30" 18.5833333333333 60 1.127 1 0 0 0 0
"S46023683" "obs213280" "S46023683" FALSE "US-SC" "L7467220" 33.5562836 -81.9222336 "Stationary" TRUE "2018-05-24" 8 180 0 2 0 0 0 0
"S51027539" "obs1212591" "S51027539" FALSE "US-FL" "L8314100" 30.330935 -81.4021683 "Traveling" TRUE "2018-05-02" 17 60 0.402 1 0 0 0 0
"S45520152" "obs21911" "S45520152" FALSE "US-GA" "L142571" 30.7524487 -81.6096854 "Stationary" TRUE "2018-05-09" 6.75 60 0 2 0 0 0 0
"S46965257" "obs929970" "S46965257" FALSE "US-AL" "L5917599" 30.6506376 -88.1720519 "Stationary" TRUE "2018-06-29" 8 60 0 1 0 0 0 0
"S46631123" "obs130801" "S46631123" FALSE "US-AL" "L4820437" 33.1866379 -87.5305876 "Stationary" TRUE "2018-06-18" 6.1 13 0 1 0 0 0 0
"S46738486" "obs452726" "S46738486" FALSE "US-VA" "L7612406" 36.770865 -76.315911 "Stationary" TRUE "2018-06-23" 11.3666666666667 2 0 1 0 0 0 0
"S46654924" "obs542151" "S46654924" FALSE "US-NC" "L1448233" 35.235561 -75.5388383 "Traveling" TRUE "2018-06-19" 8.38333333333333 64 4.118 2 0 0 0 0
"S46516478" "obs939032" "S46516478" FALSE "US-VA" "L1853301" 36.7987255 -76.3080028 "Traveling" TRUE "2018-06-13" 7.5 40 0.889 1 0 0 0 0
"S46519415" "obs618639" "S46519415" FALSE "US-FL" "L2919107" 30.0828626 -81.7131704 "Traveling" TRUE "2018-06-13" 10.4166666666667 13 0.644 1 0 NA 0 0
"S46519415" "obs618639" "S46519415" TRUE "US-FL" "L2919107" 30.0828626 -81.7131704 "Traveling" TRUE "2018-06-13" 10.4166666666667 13 0.644 1 NA 6 NA 0
"S46724563" "obs125838" "S46724563" FALSE "US-SC" "L6864771" 33.9808407 -81.0497904 "Stationary" TRUE "2018-06-01" 9.5 5 0 1 0 0 0 0
"S46347539" "obs252136" "S46347539" FALSE "US-SC" "L1191050" 33.6314865 -81.0475159 "Traveling" TRUE "2018-06-06" 10.8333333333333 36 0.816 1 0 0 0 0
"S46166019" "obs47214" "S46166019" FALSE "US-FL" "L2919107" 30.0828626 -81.7131704 "Traveling" TRUE "2018-05-30" 17.0833333333333 15 0.644 1 0 0 0 0
"S46147909" "obs751369" "S46147909" FALSE "US-VA" "L4086545" 37.5209835 -76.9059434 "Traveling" TRUE "2018-05-29" 21.3333333333333 17 4.828 2 0 0 0 0
"S46888849" "obs335351" "S46888849" FALSE "US-NC" "L130800" 35.7175756 -75.4985794 "Stationary" TRUE "2018-06-29" 8.08333333333333 20 0 1 0 0 0 0
"S46532992" "obs182808" "S46532992" FALSE "US-FL" "L7568330" 29.6930152 -84.7887706 "Traveling" TRUE "2018-06-13" 11.4666666666667 120 3.219 2 0 0 0 0
"S46425250" "obs850449" "S46425250" FALSE "US-AL" "L7546069" 32.584939 -87.644062 "Stationary" TRUE "2018-06-09" 14.9666666666667 47 0 2 0 0 0 0
"S45714410" "obs653947" "S45714410" FALSE "US-NC" "L7414858" 33.8825687 -78.5121793 "Traveling" TRUE "2018-05-14" 12 40 0.161 2 0 0 0 0
"S45912211" "obs900325" "S45912211" FALSE "US-NC" "L6458416" 35.3870995 -77.2898 "Stationary" TRUE "2018-05-21" 18 30 0 1 0 0 0 0
"S45255066" "obs238175" "S45255066" FALSE "US-SC" "L4849028" 32.836882 -80.041742 "Stationary" TRUE "2018-05-04" 14.4666666666667 30 0 1 0 0 0 0
"S46899968" "obs1128654" "S46899968" FALSE "US-SC" "L7649535" 32.1998195 -80.6981635 "Stationary" TRUE "2018-06-30" 16 120 0 1 0 0 0 0
"S46016981" "obs18841" "S46016981" FALSE "US-FL" "L4760078" 30.0866131 -84.1657636 "Stationary" TRUE "2018-05-25" 14.4166666666667 10 0 1 0 0 0 0
"S46028245" "obs989296" "S46028245" FALSE "US-SC" "L2982306" 32.8073499 -79.9884939 "Traveling" TRUE "2018-05-25" 14.1666666666667 110 3.219 1 0 0 0 0
"S46248731" "obs22878" "S46248731" FALSE "US-SC" "L3260487" 33.0380251 -79.5623124 "Stationary" TRUE "2018-06-02" 18.9166666666667 46 0 1 0 0 0 0
"S46611446" "obs622831" "S46611446" FALSE "US-AL" "L7585193" 33.47115 -88.1117 "Stationary" TRUE "2018-06-16" 7.51666666666667 5 0 1 0 0 0 0
"S46455061" "obs189845" "S46455061" FALSE "US-SC" "L1116644" 32.700211 -80.2786446 "Stationary" TRUE "2018-06-10" 6.6 18 0 1 0 0 0 0
"S45562061" "obs542151" "S45562061" FALSE "US-NC" "L3129074" 35.5622821 -75.4715037 "Traveling" TRUE "2018-05-11" 10.75 60 0.161 1 0 0 0 0
"S45537117" "obs290154" "S45537117" FALSE "US-VA" "L2240612" 38.2177866 -77.1740882 "Traveling" TRUE "2018-05-10" 11.5166666666667 6 0.29 1 0 0 0 0
"S45995727" "obs454502" "S45995727" FALSE "US-TN" "L7461755" 36.0677281 -89.3914486 "Traveling" TRUE "2018-05-24" 19.2166666666667 14 0.113 1 0 0 0 0
"S45973647" "obs226435" "S45973647" FALSE "US-MS" "L7457597" 33.633629 -89.3371956 "Stationary" TRUE "2018-05-23" 19.4166666666667 65 0 1 0 0 NA 0
