checklist_id,n_species
S18887786,9
S18888586,8
S18888713,2
S18888765,21
S18888796,18
S18888925,8
S18888993,15
S18889214,2
S18889221,3
S18889230,5
S18889251,11
S18889283,9
S18889299,40
S18889542,7
S18889557,8
S18889798,31
S18889822,4
S18889823,11
S18890036,4
S18890037,8
S18890040,13
S18890041,17
S18890042,12
S18890044,15
S18890050,5
S18890053,55
S18890054,10
S18890055,13
S18890059,12
S18890070,3
S18890106,11
S18890433,7
S18890488,17
S18890511,2
S18890551,26
S18890574,9
S18890586,18
S18890643,22
S18890676,23
S18890787,12
S18891381,37
S18891436,32
S18891455,18
S18891472,7
S18891494,16
S18891524,11
S18891550,15
S18891553,16
S18891598,6
S18891612,6
S18891652,9
S18891700,18
S18891725,4
S18891818,10
S18891872,20
S18892192,15
S18892300,12
S18892374,13
S18892443,31
S18892449,16
S18892488,19
S18892545,15
S18892647,55
S18892734,41
S18892770,9
S18892785,46
S18892808,20
S18892978,30
S18893006,10
S18893107,19
S18893281,29
S18893787,30
S18893996,1
S18894127,20
S18894132,9
S18894420,14
S18894639,11
S18894938,18
S18894950,16
S18895055,34
S18895060,20
S18895070,6
S18895584,28
S18895669,17
S18895849,16
S18895936,51
S18896256,2
S18896286,1
S18896294,11
S18896307,12
S18896324,1
S18896326,10
S18896353,6
S18896649,14
S18896865,2
S18896881,10
S18896897,7
S18897019,10
S18897020,12
S18897021,14
S18897022,13
S18897023,14
S18897024,14
S18897025,11
S18897026,9
S18897027,16
S18897028,8
S18897029,15
S18897030,14
S18897031,11
S18897032,9
S18897033,15
S18897034,10
S18897035,14
S18897036,10
S18897037,10
S18897038,13
S18897039,15
S18897040,10
S18897041,12
S18897042,16
S18897043,11
S18897044,14
S18897045,11
S18897046,12
S18897047,11
S18897048,5
S18897049,8
S18897050,12
S18897051,12
S18897052,11
S18897053,13
S18897054,14
S18897055,12
S18897056,15
S18897057,12
S18897058,15
S18897059,11
S18897060,14
S18897061,8
S18897062,9
S18897063,15
S18897064,14
S18897065,15
S18897066,10
S18897067,14
S18897068,14
S18897073,13
S18897130,21
S18897681,16
S18897829,1
S18897975,31
S18897985,3
S18898029,20
S18898098,2
S18898151,7
S18898199,9
S18898252,6
S18898445,7
S18898579,1
S18898643,5
S18898743,3
S18898785,27
S18899014,14
S18899047,14
S18899167,16
S18899309,5
S18899376,5
S18899427,1
S18899494,24
S18899648,40
S18899682,28
S18899703,23
S18899860,38
S18899863,24
S18900019,9
S18900020,48
S18900021,12
S18900023,14
S18900024,12
S18900025,1
S18900026,1
S18900027,1
S18900028,20
S18900030,12
S18900031,8
S18900033,8
S18900034,5
S18900035,24
S18900039,8
S18900040,5
S18900044,28
S18900046,8
S18900052,1
S18900058,5
S18900100,18
S18900495,17
S18900548,4
S18900617,51
S18900663,28
S18900666,15
S18900893,21
S18900918,11
S18900955,46
S18901011,54
S18901037,24
S18901038,15
S18901053,16
S18901054,11
S18901186,8
S18901838,31
S18901841,4
S18901883,15
S18901885,11
S18901949,9
S18902025,19
S18902086,2
S18902118,20
S18902135,13
S18902185,18
S18902279,22
S18902394,17
S18902412,20
S18902594,19
S18902693,9
S18902761,11
S18902793,15
S18902806,15
S18902828,11
S18902849,13
S18902853,8
S18902955,47
S18903108,16
S18903115,15
S18903184,17
S18903261,14
S18903282,9
S18903284,5
S18903561,18
S18903584,9
S18903683,4
S18904064,12
S18904144,29
S18904211,4
S18904398,17
S18904415,9
S18904512,39
S18904550,22
S18904585,12
S18904668,29
S18904779,31
S18904802,18
S18904836,16
S18905073,19
S18905114,10
S18905157,18
S18905172,6
S18905380,24
S18905595,6
S18905620,8
S18905642,10
S18905653,6
S18905963,16
S18906794,18
S18906826,7
S18907626,27
S18907862,15
S18908200,27
S18908375,10
S18908378,1
S18908404,59
S18908417,21
S18908935,23
S18909160,23
S18909167,20
S18909257,28
S18909506,18
S18909564,18
S18909612,12
S18909678,46
S18909771,54
S18909839,30
S18909938,5
S18910229,20
S18910246,27
S18910364,1
S18912076,18
S18912151,23
S18912198,21
S18912244,21
S18912268,3
S18912279,18
S18912301,11
S18912317,9
S18912330,9
S18912331,15
S18912355,4
S18912385,35
S18912413,26
S18912437,15
S18912438,15
S18912503,7
S18912543,11
S18912608,16
S18913488,10
S18913538,12
S18914228,15
S18914244,15
S18914327,23
S18914782,29
S18914787,23
S18914848,40
S18915140,52
S18915191,11
S18915281,13
S18915331,27
S18915379,25
S18915383,22
S18915402,11
S18915547,48
S18915632,12
S18915661,8
S18915930,11
S18917085,46
S18917104,27
S18917129,47
S18917345,25
S18918116,9
S18918137,30
S18918390,5
S18918459,26
S18918522,11
S18918892,39
S18918978,7
S18918992,9
S18919399,10
S18919469,21
S18920040,23
S18920085,17
S18920196,5
S18920330,12
S18920604,15
S18920711,13
S18921392,35
S18921564,17
S18921871,35
S18921893,36
S18922269,26
S18922789,13
S18922798,11
S18922825,13
S18922914,19
S18923063,16
S18923128,27
S18923140,22
S18923165,29
S18923190,1
S18923196,1
S18923200,11
S18923223,25
S18923251,26
S18923321,12
S18923442,12
S18923493,21
S18923569,15
S18923704,18
S18923776,18
S18924111,9
S18924178,21
S18924667,8
S18924727,34
S18924933,7
S18924958,4
S18925186,30
S18925443,30
S18925480,15
S18926300,29
S18926536,36
S18926755,5
S18926881,9
S18926892,13
S18927119,12
S18927148,5
S18927220,16
S18927297,11
S18927558,36
S18927648,5
S18927784,18
S18927913,28
S18927937,24
S18928082,21
S18928304,28
S18928363,14
S18928374,24
S18928388,4
S18928433,10
S18928453,25
S18928558,12
S18928559,26
S18928737,26
S18928998,35
S18929371,11
S18929374,6
S18929617,23
S18929726,37
S18929743,9
S18929901,36
S18930195,28
S18930357,8
S18930680,13
S18931181,20
S18931239,11
S18931240,11
S18931253,13
S18931292,17
S18931332,17
S18931472,11
S18931593,34
S18931761,9
S18931772,39
S18931788,3
S18932049,4
S18932051,23
S18932064,26
S18932110,31
S18932241,37
S18932270,15
S18932290,29
S18932326,32
S18932336,27
S18932342,4
S18932359,13
S18932531,9
S18932599,21
S18932724,2
S18932955,18
S18933005,26
S18933114,22
S18933129,52
S18933205,3
S18933226,19
S18933517,40
S18933535,14
S18933659,16
S18933701,13
S18933851,17
S18933857,52
S18933908,25
S18934173,31
S18934228,38
S18934300,36
S18934310,27
S18934521,28
S18934590,23
S18934612,5
S18934655,31
S18934667,32
S18934677,9
S18934746,11
S18934890,9
S18934893,30
S18935002,12
S18935186,1
S18935349,1
S18936125,24
S18936249,12
S18936439,24
S18936518,11
S18936519,7
S18936569,10
S18936596,10
S18936708,23
S18936785,38
S18936899,27
S18936940,11
S18936998,13
S18937016,9
S18937026,9
S18937122,21
S18937279,12
S18937402,29
S18937510,18
S18937603,41
S18937658,9
S18937746,12
S18937911,1
S18937976,40
S18938015,9
S18938091,25
S18938100,39
S18938120,14
S18938200,7
S18938240,5
S18938424,23
S18938515,16
S18938545,4
S18938558,17
S18938721,14
S18938948,64
S18939483,1
S18939814,1
S18940110,13
S18941022,11
S18941064,22
S18941073,12
S18941079,11
S18941082,5
S18941083,6
S18941086,6
S18941098,29
S18941114,15
S18941220,15
S18941272,31
S18941500,15
S18941574,18
S18941626,44
S18941839,14
S18941855,12
S18942035,29
S18942057,4
S18942133,24
S18942222,6
S18942224,19
S18942228,18
S18942240,10
S18942286,7
S18942308,5
S18942355,43
S18942404,29
S18942438,31
S18942449,13
S18942479,12
S18942506,26
S18942520,7
S18942546,10
S18942562,8
S18942578,14
S18942591,3
S18942596,20
S18942605,9
S18942685,48
S18942798,8
S18943091,37
S18943164,12
S18943277,5
S18943407,46
S18943503,45
S18943548,45
S18943571,13
S18943601,14
S18943685,33
S18943739,37
S18944021,34
S18944035,42
S18944106,31
S1894416,33
S18944166,19
S18944167,28
S18944251,23
S18944263,24
S18944291,7
S18944328,17
S18944344,6
S18944411,56
S1894444,21
S18944457,22
S18944513,16
S18945059,4
S18945089,10
S18945167,27
S18945174,7
S18945206,29
S18945340,21
S18945502,4
S18945584,15
S18945631,18
S18945646,10
S18945671,21
S18945713,14
S18945862,10
S18945870,13
S18945903,26
S18945906,20
S18945939,28
S18945982,21
S18945999,9
S18946011,22
S18946041,9
S18946044,51
S18946078,13
S18946092,31
S18946095,35
S18946196,40
S18946451,6
S18946494,4
S18946545,6
S18946653,8
S18946874,26
S18946885,11
S18946896,6
S18946953,59
S18946962,21
S18946996,14
S18947058,29
S18947116,5
S18947138,6
S18947170,5
S18947193,31
S18947205,4
S18947240,7
S18947277,9
S18947297,21
S18947311,9
S18947370,8
S18947458,28
S18947530,15
S18947564,4
S18947569,45
S18947607,3
S18948067,25
S18948073,30
S18948132,10
S18948140,9
S18948170,8
S18948189,17
S18948207,12
S18948224,23
S18948236,10
S18948247,35
S18948270,19
S18948340,46
S18948363,23
S18948372,11
S18948422,18
S18948430,27
S18948442,3
S18948443,9
S18948454,7
S18948460,6
S18948466,7
S18948493,10
S18948497,23
S18948504,15
S18948515,7
S18948521,10
S18948536,1
S18948561,4
S18948592,11
S18948628,43
S18948764,11
S18949590,9
S18950645,4
S18950700,6
S18950734,5
S18950834,25
S18950850,15
S18950957,3
S18951207,18
S18951259,7
S18951325,23
S18951571,14
S18951984,9
S18952143,14
S18952379,50
S18952380,11
S18952404,8
S18952454,8
S18952458,23
S18952909,1
S18952934,23
S18953019,9
S18953030,14
S18953172,24
S18953186,24
S18953192,10
S18953428,9
S18953440,10
S18953464,11
S18953491,9
S18953893,32
S18953903,18
S18954008,5
S18954024,7
S18954656,18
S18954842,22
S18954910,10
S18955027,28
S18955049,8
S18955227,28
S18955274,5
S18955583,16
S18955594,21
S18955651,27
S18955658,14
S18955713,4
S18955714,23
S18956239,17
S18956328,10
S18956591,9
S18956663,9
S18956687,16
S18956694,10
S18956706,5
S18956721,14
S18956763,6
S18956774,36
S18956818,28
S18956962,10
S18957055,17
S18957085,21
S18957464,2
S18957846,37
S18957992,34
S18958002,34
S18958032,11
S18958072,0
S18958200,22
S18958261,21
S18958290,21
S18958642,17
S18958729,22
S18958794,18
S18958833,15
S18958973,29
S18959010,5
S18959896,15
S18960354,8
S18960423,22
S18960558,45
S18960719,14
S18960805,20
S18960967,17
S18962223,1
S18962338,26
S18963576,6
S18963872,7
S18963894,3
S18964155,8
S18964181,7
S18964202,3
S18964233,7
S18964646,7
S18964683,9
S18964715,12
S18965564,27
S18965617,20
S18966338,23
S18966830,13
S18967515,1
S18967516,22
S18967582,24
S18968144,19
S18969390,9
S18969725,19
S18970540,11
S18970769,1
S18971739,5
S18971831,5
S18971978,9
S18972246,1
S18972392,13
S18972408,4
S18972453,4
S18972458,3
S18973095,6
S18973607,6
S18974642,3
S18975822,8
S18978264,36
S18978518,14
S18979238,14
S18979718,11
S18981972,4
S18985870,21
S18988943,17
S18988977,19
S18989058,18
S18990255,8
S18992185,13
S18992209,14
S18994600,5
S18994930,4
S19002131,28
S19002290,10
S19002349,7
S19006944,3
S19007567,47
S19016523,1
S19018104,8
S19018123,8
S19018153,6
S19018176,8
S19018190,10
S19018209,4
S19018232,7
S19018250,6
S19018265,4
S19018282,8
S19036970,12
S19037508,22
S19037872,17
S19038081,28
S19045102,18
S19045129,13
S19045160,7
S19045225,7
S19046655,16
S19047102,15
S19051623,20
S19053599,21
S19057605,20
S19065860,10
S19066737,9
S19069870,20
S19069932,16
S19089777,33
S19090495,1
S19090666,5
S19091033,36
S19091167,6
S19091206,7
S19093266,20
S19097942,7
S19097970,10
S19098033,16
S19106772,29
S19106775,25
S19112632,3
S19115746,1
S19116160,19
S19116278,27
S19117156,6
S19173322,6
S19173336,4
S19173377,4
S19173399,11
S19182537,24
S19182541,24
S19189111,8
S19189149,6
S19189183,8
S19189212,6
S19189238,7
S19189260,6
S19189284,9
S19197277,12
S19197285,31
S19197309,3
S19239588,23
S19280727,9
S19285304,14
S19285308,4
S19285309,5
S19285312,13
S19309142,7
S19309143,7
S19309144,9
S19309145,8
S19309146,12
S19309147,9
S19309148,10
S19309149,10
S19309150,7
S19309151,10
S19309152,9
S19309153,9
S19309154,10
S19309155,10
S19309156,17
S19309157,12
S19309158,14
S19309159,16
S19309160,12
S19309161,14
S19309162,13
S19309163,10
S19309164,7
S19309165,12
S19309166,11
S19309167,13
S19309168,7
S19309169,10
S19309170,15
S19309171,11
S19309172,8
S19309173,9
S19309174,15
S19309175,19
S19309176,11
S19309177,16
S19309178,7
S19309179,8
S19309180,16
S19309181,9
S19309182,13
S19309183,8
S19309184,8
S19309185,8
S19309186,9
S19309187,10
S19309188,10
S19309189,9
S19309190,11
S19309200,15
S19312788,27
S19321718,1
S19335265,6
S19340899,10
S19340918,9
S19340944,7
S19340988,13
S19341581,22
S19345060,3
S19393686,34
S19393708,4
S19417401,14
S19417449,8
S19421038,29
S19429252,6
S1948276,10
S1948484,12
S1948496,14
S1948498,10
S1950125,8
S1950194,44
S19502172,19
S1950260,13
S1950444,18
S1951103,17
S1951398,6
S1951405,14
S1951407,11
S1951409,12
S1951736,7
S1951808,6
S19520199,6
S1952204,13
S1952554,14
S1952559,19
S1952560,11
S1952587,11
S1952589,12
S1952705,5
S1952906,15
S1953157,9
S1953159,16
S1953160,11
S1953161,12
S1953356,25
S1954699,3
S19547547,12
S1954776,18
S1954779,5
S1955256,9
S1955259,10
S1955261,11
S1955455,6
S1955458,9
S1955460,14
S1955464,10
S1956562,20
S1956563,13
S1956567,22
S19570632,32
S1957383,14
S1957386,12
S1957387,24
S1961099,12
S1961739,7
S19633296,1
S1963945,5
S1963946,7
S1963949,8
S19641991,23
S19642124,28
S19642188,32
S19643071,40
S19643235,3
S19643279,15
S19755693,19
S19761373,27
S19793497,7
S19793549,2
S19793677,3
S19793712,2
S19796913,5
S19796947,15
S19805174,45
S19832521,7
S19835115,14
S19845178,10
S19845197,5
S19845245,5
S19894029,1
S19894046,3
S19894055,2
S19894075,2
S19920683,3
S19920733,4
S19937638,11
S19937639,7
S19937640,15
S19937740,13
S19937741,10
S19937742,10
S19973193,39
S19985714,12
S19985755,9
S19985783,9
S19985798,2
S19985822,8
S19989953,13
S19989954,10
S19989955,8
S20020610,5
S20020611,4
S20020612,9
S20020613,7
S20020614,6
S20020615,10
S20020616,5
S20020617,10
S20020618,12
S20020619,9
S20020620,9
S20020621,9
S20020622,8
S20020623,6
S20020624,5
S20020625,10
S20020626,12
S20020627,7
S20020628,11
S20020629,7
S20020630,4
S20020631,6
S20020632,6
S20020633,5
S20020634,9
S20020635,10
S20020636,8
S20020637,7
S20020638,11
S20020639,6
S20020640,3
S20020641,6
S20020642,3
S20020643,5
S20020644,7
S20020645,10
S20020646,10
S20020647,7
S20020648,9
S20020649,10
S20020650,9
S20020651,8
S20020652,9
S20020653,8
S20020654,8
S20020655,9
S20020656,12
S20020657,8
S20020658,2
S20020659,4
S20047459,7
S20047460,8
S20047461,11
S20047462,7
S20047463,11
S20047464,14
S20047465,12
S20047466,9
S20047467,10
S20047468,9
S20047469,7
S20047470,7
S20047471,12
S20047472,7
S20047473,10
S20047474,11
S20047475,11
S20047476,15
S20047477,9
S20047478,12
S20047479,8
S20047480,11
S20047481,7
S20047482,13
S20047483,10
S20047484,12
S20047485,14
S20047486,15
S20047487,11
S20047488,14
S20047489,8
S20047490,9
S20047491,4
S20047492,5
S20047493,7
S20047494,8
S20047495,9
S20047496,12
S20047497,11
S20047498,11
S20047499,9
S20047500,15
S20047501,10
S20047502,9
S20047503,10
S20047504,13
S20047505,8
S20047512,5
S20047513,13
S20047514,17
S20053076,13
S20053077,11
S20053078,12
S20053079,12
S20053080,13
S20053081,15
S20053082,13
S20053083,17
S20053084,15
S20053085,14
S20053086,14
S20053087,13
S20053088,15
S20053089,14
S20053090,9
S20053091,14
S20053092,12
S20053093,10
S20053094,12
S20053095,13
S20053096,15
S20053097,14
S20053098,15
S20053099,11
S20053100,13
S20053101,12
S20053102,10
S20053103,12
S20053104,16
S20053105,13
S20053106,14
S20053107,7
S20053108,10
S20053109,13
S20053110,14
S20053111,10
S20053112,12
S20053113,5
S20053114,8
S20053115,9
S20053116,9
S20053117,9
S20053118,13
S20053119,13
S20053120,7
S20053121,6
S20053122,6
S20053123,9
S20053124,15
S20053125,8
S20062526,12
S20062527,12
S20062528,13
S20062529,15
S20062530,12
S20062531,9
S20062532,12
S20062533,15
S20062534,13
S20062535,13
S20062536,11
S20062537,10
S20062538,11
S20062539,7
S20062540,13
S20062541,13
S20062542,14
S20062543,14
S20062544,11
S20062545,13
S20062546,15
S20062547,11
S20062548,16
S20062549,12
S20062550,13
S20062551,15
S20062552,12
S20062553,10
S20062554,15
S20062555,8
S20062556,8
S20062557,13
S20062558,11
S20062559,13
S20062560,10
S20062561,12
S20062562,8
S20062563,14
S20062564,10
S20062565,6
S20062566,9
S20062567,11
S20062568,10
S20062569,11
S20062570,11
S20062571,9
S20062572,9
S20062573,7
S20062574,13
S20062576,14
S20069798,3
S20209402,30
S2021429,33
S20237540,66
S20248422,59
S20327875,6
S20342710,4
S20350905,6
S20351097,8
S20351169,22
S20351243,12
S20361006,11
S20361023,10
S20361053,12
S20361122,22
S20361170,19
S20361268,5
S20361488,15
S20361521,8
S20361547,7
S20361579,6
S20361632,13
S20361682,30
S20365470,7
S20365528,24
S20365611,6
S20390135,24
S20390136,21
S20390137,21
S20390138,16
S20390139,18
S20390140,18
S20390141,17
S20390142,21
S20390143,14
S20394327,38
S20394380,32
S20394450,34
S2040574,11
S2040613,16
S20486334,6
S20542723,7
S20542761,10
S20542782,10
S20542788,13
S20542812,7
S20542825,3
S20542837,3
S20542861,14
S20542874,9
S20542877,18
S20542917,4
S20542926,11
S20542938,10
S20542952,17
S20542974,22
S20546908,9
S20547203,11
S20551639,14
S20551655,19
S20551692,10
S20551789,8
S20551808,7
S20551900,11
S20551929,4
S20551947,7
S20551963,13
S20551974,6
S20552014,1
S20601413,5
S20604491,41
S20605435,32
S20605566,44
S20614434,8
S20614456,9
S20638788,33
S20638825,29
S20649723,41
S20664080,35
S20668008,44
S20668607,13
S20668679,25
S20825513,22
S20825969,32
S20835854,32
S20835915,7
S20836004,29
S20842486,9
S20926122,9
S20926123,10
S20926124,9
S20926125,7
S20926126,9
S20926127,13
S20926128,11
S20926129,9
S20926130,13
S20926131,10
S20926132,9
S20926133,14
S20926134,9
S20926135,7
S20926136,15
S20926137,12
S20926138,8
S20926139,9
S20926140,8
S20926141,10
S20926142,11
S20926143,11
S20926144,6
S20926145,8
S20926146,9
S20926147,10
S20926148,11
S20926149,8
S20926150,13
S20926151,14
S20926152,15
S20926153,10
S20926154,15
S20926155,13
S20926156,12
S20926157,13
S20926158,11
S20926159,14
S20926160,12
S20926161,11
S20926162,13
S20926163,13
S20926164,16
S20926165,13
S20926166,11
S20926167,10
S20926189,14
S20926190,14
S20926191,12
S20926192,17
S20926193,13
S20926194,12
S20926195,9
S20926196,9
S20926197,14
S20926198,10
S20926199,13
S20926200,13
S20926201,12
S20926202,9
S20926203,14
S20926204,11
S20926241,10
S20926242,14
S20926243,11
S20926244,12
S20926245,10
S20926246,9
S20926247,9
S20926248,10
S20926289,8
S20926290,10
S20926291,13
S20926292,10
S20926293,14
S20926321,7
S20926322,10
S20926323,12
S20926324,16
S20926325,15
S20926326,13
S20926327,10
S20926328,13
S20926329,11
S20926330,12
S20926331,14
S20926332,16
S20926333,15
S20926334,12
S20926335,14
S20926336,13
S20926337,15
S20926380,18
S20926381,14
S20926382,14
S20926383,14
S20926384,12
S20926385,14
S20926386,12
S20926387,18
S20926388,16
S20926389,10
S20926390,16
S20926391,12
S20926392,18
S20926393,10
S20926394,12
S20926395,13
S20926396,12
S20926397,8
S20926398,10
S20926399,11
S20926400,15
S20926401,15
S20926402,10
S20926403,6
S20926404,10
S20926405,10
S20926406,9
S20926407,12
S20926408,6
S20926409,7
S20926410,7
S20926411,7
S20926412,10
S20926413,9
S20926414,5
S20926415,10
S20926416,11
S20926417,9
S20926418,8
S20926419,10
S20926420,6
S20926421,11
S20926422,11
S20926423,7
S20926424,9
S20926425,13
S20926426,8
S20926427,10
S20926428,8
S20926429,10
S20926430,16
S20926431,9
S20926432,10
S20926433,5
S20926434,8
S20926435,13
S20926500,12
S20926501,12
S20926502,13
S20926503,13
S20926504,13
S20926505,15
S20926506,11
S20926507,14
S20926508,11
S20926509,14
S20926510,12
S20926511,10
S20926512,11
S20926513,9
S20926514,13
S20926515,10
S20926516,14
S20926517,11
S20926518,10
S20926519,9
S20926520,7
S20926521,11
S20926522,8
S20926523,10
S20926524,13
S20926525,8
S20926526,9
S20926527,9
S20926528,6
S20926529,7
S20926530,11
S20926531,7
S20926532,12
S20926533,7
S20926534,5
S20926535,2
S20926536,6
S20926555,8
S20926556,15
S20926557,7
S20926558,10
S20926559,7
S20926560,10
S20926561,6
S20926562,7
S20926563,7
S20926564,10
S20926565,7
S20926566,11
S20926567,8
S20926568,9
S20926569,7
S20926570,11
S20926571,10
S20926572,5
S20926573,8
S20926574,9
S20926575,5
S20926576,9
S20926577,7
S20926578,11
S20926579,11
S20926580,4
S20926581,8
S20926616,10
S20926617,7
S20926618,11
S20926619,6
S20926620,7
S20926621,6
S20926622,8
S20926623,10
S20926624,5
S20926625,7
S20926626,5
S20926627,7
S20926628,6
S20926629,6
S20926630,12
S20926631,10
S20926632,7
S20926633,7
S20926634,3
S20926635,8
S20926636,5
S20926637,9
S20926638,8
S20926639,9
S20926640,10
S20926641,13
S20926642,14
S20926643,16
S20926724,13
S20926725,13
S20926726,11
S20926727,8
S20926728,12
S20926729,9
S20926730,11
S20926731,11
S20926732,15
S20926733,15
S20926734,14
S20926735,9
S20926736,14
S20926737,12
S20926738,16
S20926739,10
S20926760,10
S20926761,12
S20926762,7
S20926763,16
S20926764,12
